"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"Malt1"	"Malt1"	-0.0999076835978565	0.276982711914388	0.464979866602617	-0.0546573290617918	0.252967463459818	0.211971213519406	-0.0503803300251989	-0.514760804833498	"S01"	0.464979866602617	"IS03"
"Ripor2"	"Ripor2"	0.140412360323237	0.252030851069484	0.463003945975961	0.0457099454425777	0.331558120424028	0.356218168484191	-0.29503920054173	-0.662377447456889	"S01"	0.463003945975961	"IS03"
"Ets1"	"Ets1"	0.346378532262128	0.0580313491448912	0.44096880898702	0.181964105402338	-0.2604586262396	0.425017673968665	0.100911215747767	-0.521062266828379	"S01"	0.44096880898702	"IS03"
"Gm30054"	"Gm30054"	-0.0163527477147034	0.0211533285484926	0.439615826727203	-0.111098418810779	0.0195409740188426	0.382177926035285	0.0178556810213045	-0.339352004610083	"S01"	0.439615826727203	"IS03"
"Asrgl1"	"Asrgl1"	0.13526363535198	0.0843846886802594	0.433917067316906	-0.0955406882856623	-0.271554042811846	0.388446545742628	-0.092588624587889	-0.123660597407329	"S01"	0.433917067316906	"IS03"
"Pbxip1"	"Pbxip1"	-0.0150051690053404	-0.151774189038422	0.409483198324645	-0.0385389303936591	-0.0292854942335061	-0.121210395972126	0.282533231151402	-0.0964749083717457	"S01"	0.409483198324645	"IS03"
"Tbc1d10c"	"Tbc1d10c"	0.179076894747582	-0.359721393133476	0.40742299589566	-0.0112220393093923	-0.224179711552285	0.0823762109240105	0.184196825941167	0.00950636180705334	"S01"	0.40742299589566	"IS03"
"Foxn3"	"Foxn3"	-0.025963690185616	0.23112062420855	0.398641815584482	-0.0750491517912219	-0.000780649772727142	0.218071011491503	0.13497979778245	-0.403146736583381	"S01"	0.398641815584482	"IS03"
"Il17ra"	"Il17ra"	-0.0192759177088905	0.151900541227454	0.394060238664505	-0.011617959067457	0.0966334340605589	0.156959024651252	-0.0781092560036526	-0.302895162894873	"S01"	0.394060238664505	"IS03"
"Ankrd11"	"Ankrd11"	0.147817256834315	0.259807266312134	0.34966426035085	0.195573230116864	0.00247658997285144	0.1327197513588	0.0305882139318285	-0.507648441292922	"S01"	0.34966426035085	"IS03"
